vessel_id,mmsi,vessel_name,latitude,longitude,start_distance_from_port_km,end_distance_from_port_km,start_distance_from_shore_km,end_distance_from_shore_km,start,end,event_type,label
8f7f6ae7d-d0ab-ca49-fb0c-6e443a027ca5,96064179,LIAOYU11588-18-50%,33.0467,124.3781,131.128312,132.074625,130.0,131.0,2023-12-25T02:42:53.000Z,2024-01-01T04:20:20.000Z,loitering,1
08e28612e-e267-4cf5-7241-325e7014a1df,231903375,MFJY08655-6-79%,33.0159,124.4781,129.408875,129.408875,129.0,129.0,2023-12-25T02:43:06.000Z,2024-01-01T05:20:37.000Z,loitering,1
1aeca3688-8005-7788-7894-912ffbb34ac4,96064249,MINYU09855-17-53%,33.0871,124.3698,126.866719,128.907062,126.0,128.0,2023-12-25T02:43:22.000Z,2024-01-01T01:05:24.000Z,loitering,1
459c46c7b-b97d-62a2-8693-d1f054fadc22,233100957,MFJY09885-8-78%,32.9598,124.4937,134.948141,134.948141,134.0,134.0,2023-12-25T02:43:23.000Z,2024-01-02T00:27:27.000Z,loitering,1
f618526ec-c859-623b-e93f-8511c8c95d4d,610620008,,32.9325,124.4148,140.32568799999999,140.87075,140.0,140.0,2023-12-25T02:43:39.000Z,2024-01-05T20:05:03.000Z,loitering,1
decfe5274-4a3c-4546-c12d-2c1cb3f5879f,31860030,,33.0386,124.2333,139.89025,140.78734400000002,139.0,140.0,2023-12-25T02:43:47.000Z,2024-01-05T21:13:22.000Z,loitering,1
b32e9636e-e618-d056-b370-36b74e6e7fe3,23797302,SUQIYU02379-02_8.1V,33.467,123.9807,124.3425,124.928102,122.0,123.0,2023-12-25T02:44:04.000Z,2024-01-01T01:18:18.000Z,loitering,1
8989a5f57-7125-a714-8a59-b560347a43e3,978978387,,33.019,124.4263,131.124562,132.600594,130.0,132.0,2023-12-25T02:44:39.000Z,2024-01-02T00:54:01.000Z,loitering,1
857853be8-8095-b73a-5c57-d91f7326caec,600430037,,32.9433,124.1629,152.72179699999998,152.72179699999998,152.0,152.0,2023-12-25T02:44:51.000Z,2024-01-01T03:13:52.000Z,loitering,1
c5e15406b-b71a-cb65-2c4b-dc9ec5dcfecc,96052190,ZSY07665-5-65%,32.949,124.5194,134.758266,134.758266,134.0,134.0,2023-12-25T02:45:04.000Z,2024-01-01T04:42:34.000Z,loitering,1
556e8497a-a0b9-635f-8244-858177d976bd,233100608,MFJY09885-27-73%,32.9623,124.5366,131.579375,133.748438,131.0,133.0,2023-12-25T02:45:09.000Z,2024-01-01T04:30:30.000Z,loitering,1
d3fcd3163-38dd-5756-7e8e-267b445ecfa1,233101515,686555-2-76%,33.0349,124.4565,128.32806200000002,129.304016,128.0,129.0,2023-12-25T02:45:29.000Z,2024-01-01T12:40:53.000Z,loitering,1
930909c93-320b-e1b8-c6f3-61b563ae0df3,412466787,YUELIANYU15006,33.5515,124.0765,113.428352,111.020516,111.0,109.0,2023-12-25T02:45:57.000Z,2024-01-01T09:56:39.000Z,loitering,1
0df731a53-36a2-863e-4150-5bd7ad4fcbc3,44160007,,33.0092,124.1742,145.031,146.799734,144.0,146.0,2023-12-25T02:46:10.000Z,2024-01-01T01:09:37.000Z,loitering,1
f3560ffcb-bdc6-7c6a-3f6d-d36b5679fcd3,233101785,MFJY09666-82-75%,33.0099,124.4288,132.600594,132.600594,132.0,132.0,2023-12-25T02:46:31.000Z,2024-01-01T05:17:44.000Z,loitering,1
54cb52b10-0dca-e1eb-0239-5db7f4d9094a,96052443,09855-69-66%,33.0868,124.4091,125.87507799999999,125.87507799999999,125.0,125.0,2023-12-25T02:46:36.000Z,2024-01-01T04:28:35.000Z,loitering,1
4889b4fe8-86d2-c7c5-640d-7f6b36ffcf42,100001348,MINFJY09655-10-78%,33.0056,124.4423,132.149531,132.149531,131.0,131.0,2023-12-25T02:46:58.000Z,2024-01-01T04:10:28.000Z,loitering,1
32545fd50-00db-ec68-c1be-5d2029a20c7a,577550058,LURONGYU57755-5868%,32.9771,124.2097,146.389703,147.297703,146.0,147.0,2023-12-25T02:47:47.000Z,2024-01-01T03:14:15.000Z,loitering,1
3407b737c-c3d7-3968-d16b-42d9e85a9e19,50337302,SUSHEYU03373-02_7.8V,33.5573,123.8483,129.28517200000002,131.661766,126.0,129.0,2023-12-25T02:48:10.000Z,2024-01-01T01:56:12.000Z,loitering,1
191c87a90-0d8f-ac1a-b661-308c179cf2db,96064107,LIAOYU11588-10-39%,33.0408,124.4504,128.779008,128.779008,128.0,128.0,2023-12-25T02:48:52.000Z,2024-01-01T03:57:02.000Z,loitering,1
d73f46c0e-e6fa-13d9-eb74-91cd2ac03dc4,12457817,MINYU05569-5-72%,33.0487,124.2667,135.899406,137.71229699999998,135.0,137.0,2023-12-25T02:48:57.000Z,2024-01-07T02:48:24.000Z,loitering,1
e70ab4f1e-e94d-f4e4-0e87-1aa6227e5104,131190005,13119-5-75%,33.1543,124.3083,124.741898,126.190539,124.0,125.0,2023-12-25T02:49:02.000Z,2024-01-01T04:42:22.000Z,loitering,1
09de94796-6f3c-72ec-cc80-10adf0b05c75,233100372,MFJY09255-13-54%,32.9713,124.493,133.948844,133.948844,133.0,133.0,2023-12-25T02:49:07.000Z,2024-01-02T06:26:29.000Z,loitering,1
161b54889-9642-8331-6e2d-eef1b11cbbf7,231901295,MFJY08655-17-72%,33.0201,124.4063,132.553594,133.022594,132.0,132.0,2023-12-25T02:49:25.000Z,2024-01-01T04:58:41.000Z,loitering,1
f6cd91424-47b9-8954-0fc1-4a3d9802677e,82980022,08298-----22     91%,33.0042,124.4696,130.826445,131.811984,130.0,131.0,2023-12-25T02:49:38.000Z,2024-01-01T04:53:02.000Z,loitering,1
482102253-3ac9-f563-141d-059b691a6a3d,208677032,08677-32--44%,33.0745,124.3793,128.30526600000002,129.243562,128.0,129.0,2023-12-25T02:49:42.000Z,2024-01-01T05:18:43.000Z,loitering,1
41e853bc9-91f7-a545-d772-5d03e13cb41f,989803785,,33.0201,124.473,129.842938,129.842938,129.0,129.0,2023-12-25T02:49:45.000Z,2024-01-02T01:07:51.000Z,loitering,1
9bcf98dc8-8d10-01ec-1d6b-ff8bbd66bce5,608970081,08768-81-58%,33.1047,124.3432,128.510742,128.510742,128.0,128.0,2023-12-25T02:49:46.000Z,2024-01-01T04:46:57.000Z,loitering,1
b08a9ddfb-b2c1-dffa-8072-a3bd4a59888d,44080015,,33.8743,124.0208,104.310906,104.310906,100.0,100.0,2023-12-25T02:49:49.000Z,2024-01-01T08:54:37.000Z,loitering,1
f6084fc2f-f263-0f6f-6ca1-9f111f62f825,608970087,08768-87-78%,33.1035,124.3044,130.656586,130.656586,130.0,130.0,2023-12-25T02:50:29.000Z,2024-01-01T01:48:49.000Z,loitering,1
4d837e193-3e58-fa21-dc6a-1dd8e34d5e5e,921661898,YUE LAI YU16618-98,33.0963,124.3102,130.113555,131.020445,129.0,130.0,2023-12-25T02:50:31.000Z,2024-01-01T02:01:07.000Z,loitering,1
43a1ec9a7-7faf-bcec-e5ff-0bcc3ac60dda,233004045,36047-34-78%,33.0586,124.217,138.666953,138.666953,138.0,138.0,2023-12-25T02:50:40.000Z,2024-01-01T03:03:04.000Z,loitering,1
f32282349-9348-7723-e444-d464be1e0fee,606178090,,33.8965,123.9984,108.25775,102.794727,104.0,99.0,2023-12-25T02:50:57.000Z,2024-01-01T09:18:05.000Z,loitering,1
5dc704dad-d3a2-7c07-cbcf-e3d5e34328a2,789789367,,33.0201,124.4732,128.861523,130.826445,128.0,130.0,2023-12-25T02:51:38.000Z,2024-01-02T01:15:48.000Z,loitering,1
863eb4280-0e58-3c2d-ec9b-aa3566078a40,44080021,,33.8694,124.0208,104.310906,104.310906,100.0,100.0,2023-12-25T02:52:21.000Z,2024-01-01T09:24:42.000Z,loitering,1
fa94ed698-8498-114f-0fff-6096f2a8610e,233401900,MFJY08669-12-82%,32.9003,124.5014,140.591375,140.591375,140.0,140.0,2023-12-25T02:52:56.000Z,2024-01-01T03:11:17.000Z,loitering,1
351402850-085b-a6d4-fedb-7242aed7314b,6111001,,33.9062,123.9771,108.085805,106.435945,104.0,102.0,2023-12-25T02:53:14.000Z,2024-01-07T18:43:10.000Z,loitering,1
2789a4817-7d5c-ffde-149d-692cdc478daa,96044088,ZHEDAIYU04408-0899%,33.8828,124.0214,104.097359,104.097359,100.0,100.0,2023-12-25T02:53:16.000Z,2024-01-01T08:52:23.000Z,loitering,1
5212947f5-5f4e-d3dc-3dff-2a3c5711f407,233401946,MFJY08669-2-82%,32.9007,124.513,140.208438,140.208438,140.0,140.0,2023-12-25T02:53:21.000Z,2024-01-01T04:18:46.000Z,loitering,1
7da49686a-ab18-cdb2-99ac-82f7b1a292d1,31860025,,33.0094,124.2622,140.981875,140.981875,140.0,140.0,2023-12-25T02:53:27.000Z,2024-01-01T01:21:53.000Z,loitering,1
e54e48605-5e81-bb1c-016c-558cd0e2cb98,606178003,,33.8966,123.9973,108.25775,102.986852,104.0,99.0,2023-12-25T02:53:35.000Z,2024-01-01T09:16:17.000Z,loitering,1
02505f153-316c-3588-2baa-97fbd412a2e8,31860029,,33.0008,124.2854,140.336266,140.336266,140.0,140.0,2023-12-25T02:53:51.000Z,2024-01-01T01:51:03.000Z,loitering,1
c8ec220a1-12d6-4b67-d19d-4dc0617bb3da,606178007,,33.9012,123.9834,107.34675800000001,106.435945,103.0,102.0,2023-12-25T02:53:53.000Z,2024-01-05T20:07:10.000Z,loitering,1
4661bd6c7-775c-5fd4-3455-305e4f905dfb,48480052,ZHE DAI YU 04848-52,33.0503,124.4161,129.20193799999998,129.676281,128.0,129.0,2023-12-25T02:53:54.000Z,2024-01-01T04:30:55.000Z,loitering,1
3a05fb781-1f43-87c2-e510-aa3d252ad061,601050041,LULANYU60105--41 8V2,32.9859,124.3804,137.80454699999999,136.843641,137.0,136.0,2023-12-25T02:54:04.000Z,2024-01-08T18:41:05.000Z,loitering,1
fcbf75f5c-c770-ff50-416c-f229d5b8d636,48368802,,32.9304,124.297,145.317328,147.970062,145.0,147.0,2023-12-25T02:54:15.000Z,2024-01-16T18:49:01.000Z,loitering,1
0baf1754b-bd8e-c384-08e9-66aae456a103,600430017,,32.9605,124.1591,150.924062,150.924062,150.0,150.0,2023-12-25T02:54:39.000Z,2024-01-01T03:12:36.000Z,loitering,1
27f60e734-405c-13d0-cbb2-139bf236c591,100107116,08218-13-64%,32.9394,124.4644,137.76568799999998,139.175797,137.0,138.0,2023-12-25T02:54:47.000Z,2024-01-01T03:13:40.000Z,loitering,1
4a5cce9dc-c95e-6cfb-a321-1154ab5ece94,595221002,ZHESHENGYU05595-2,33.9077,124.0068,103.895273,105.031516,100.0,101.0,2023-12-25T02:54:59.000Z,2024-01-03T10:13:54.000Z,loitering,1
a80641689-987a-954f-f033-1654145a44cd,676607,MINYU06766-7_55%,33.1207,124.2912,129.41475,129.41475,129.0,129.0,2023-12-25T02:55:39.000Z,2024-01-01T04:53:25.000Z,loitering,1
9ecb36738-8f1e-b71c-fdfa-e2dec25f2995,525015876,NAOMI SUNBRIGHTS,5.2015,105.5911,97.506664,93.023742,204.0,209.0,2023-12-25T02:55:41.000Z,2024-01-02T09:40:49.000Z,loitering,1
b8481b54a-ab78-3644-64eb-3e0fb9333f32,75180083,,32.9324,124.4895,137.956375,137.956375,137.0,137.0,2023-12-25T02:55:48.000Z,2024-01-01T04:31:02.000Z,loitering,1
fd96e5b87-764f-9554-bf7a-796c5feb365c,876687367,,33.0199,124.4477,130.726453,130.726453,130.0,130.0,2023-12-25T02:56:18.000Z,2024-01-02T00:57:14.000Z,loitering,1
2054d72ba-ae1a-1a67-326a-37eec3e41c56,233100595,MFJY09255-4-78%,32.9736,124.5021,133.54075,133.54075,133.0,133.0,2023-12-25T02:56:26.000Z,2024-01-01T04:56:22.000Z,loitering,1
b7831cc26-6b0d-3fa6-04d8-931598d1b24d,69371212,,33.1564,124.2853,125.878023,125.878023,125.0,125.0,2023-12-25T02:56:40.000Z,2024-01-01T05:03:57.000Z,loitering,1
a4716b7ac-ce92-ba6b-b875-2fb943459b16,876678787,06868-1-69%,32.9108,124.4668,140.766672,141.172406,140.0,140.0,2023-12-25T02:57:01.000Z,2024-01-01T03:48:27.000Z,loitering,1
357d40212-26ce-75e2-c384-035fc7c9f638,90985599,09855-99-76%,33.0877,124.3737,127.877531,127.877531,127.0,127.0,2023-12-25T02:57:02.000Z,2024-01-01T04:40:53.000Z,loitering,1
f71582e50-0040-0d80-dda6-9510be265776,676602,MINYU06766-2_54%,33.1197,124.3266,127.221508,127.763273,126.0,127.0,2023-12-25T02:57:52.000Z,2024-01-01T04:47:07.000Z,loitering,1
b658620f1-137a-18d6-de7b-c74de21649a8,96041927,MINYU66507-21-79%,33.0519,124.4044,130.155484,130.155484,129.0,129.0,2023-12-25T02:57:54.000Z,2024-01-01T05:10:01.000Z,loitering,1
801a89270-0b19-6cc9-b55a-a96db26d89ad,107000027,NET-10-ZSY07889-92%,33.0783,124.3808,126.821438,129.831648,126.0,129.0,2023-12-25T02:58:05.000Z,2024-01-08T01:26:42.000Z,loitering,1
7d46dabb5-5631-1daa-e544-423a7d7d360a,19991003,MINFUYU09991-3-  18%,33.0345,124.4116,130.632969,131.592094,130.0,131.0,2023-12-25T02:58:08.000Z,2024-01-01T04:21:34.000Z,loitering,1
caef78642-2b39-911c-29fb-09a731e750b0,577550008,,32.9941,124.2018,145.130953,146.029891,144.0,145.0,2023-12-25T02:58:14.000Z,2024-01-01T01:52:16.000Z,loitering,1
ed3a74089-9a4f-787f-a049-eeeb0634de72,528788119,28788--119-89%,33.0159,124.285,138.486578,139.00971900000002,138.0,138.0,2023-12-25T02:58:16.000Z,2024-01-01T01:34:32.000Z,loitering,1
e95a0b9c7-7859-24fb-0046-57fdcfbf9a69,920268778,ZHEDAIYU02175-6,33.9402,123.9813,106.721383,105.805617,102.0,102.0,2023-12-25T02:58:30.000Z,2024-01-09T03:44:08.000Z,loitering,1
295e759f8-87f0-e279-c3c5-453bf8948bc1,60105110,,33.0139,124.3214,138.812688,136.94275,138.0,136.0,2023-12-25T02:58:46.000Z,2024-01-08T17:26:34.000Z,loitering,1
ec370ff4c-ce64-2e96-4dce-230ea903da62,702263112,23333-12-57%,33.7659,123.8744,118.004367,122.154727,114.0,119.0,2023-12-25T02:58:53.000Z,2024-01-01T09:46:23.000Z,loitering,1
a44248a35-5a08-2fdd-cc4d-315e301ad295,67222856,,32.9909,124.0946,150.821203,152.272266,150.0,151.0,2023-12-25T02:58:58.000Z,2024-01-01T02:50:53.000Z,loitering,1
5935369ce-eafd-ae67-2fb0-13f75ef2e246,370550000,ZHENG HUI,29.7327,122.955,29.955281,30.920270000000002,48.0,48.0,2023-12-25T02:59:28.000Z,2024-01-02T20:58:29.000Z,loitering,1
9f602c02e-e42f-3b64-15c7-a20486e53c26,96064108,LIAOYU11588-26-61%,33.0421,124.4061,130.632969,130.632969,130.0,130.0,2023-12-25T02:59:45.000Z,2024-01-01T04:53:12.000Z,loitering,1
db2066376-6f91-3d01-4e21-966f84947aaa,233004037,36047-30-51%,33.0566,124.2181,138.666953,139.55425,138.0,139.0,2023-12-25T02:59:50.000Z,2024-01-07T02:40:19.000Z,loitering,1
fcf9ae7de-e40d-59d6-8e88-cf86871da2fa,233101169,MLY65887-3-74%,33.0357,124.4436,129.235016,129.235016,129.0,129.0,2023-12-25T02:59:56.000Z,2024-01-01T04:47:45.000Z,loitering,1
ce3574735-5eec-41c3-9dfb-4ca0c642e561,100606616,MINFUYU06066-16-99%,33.068,124.3731,129.243562,129.744125,129.0,129.0,2023-12-25T03:00:04.000Z,2024-01-01T04:28:29.000Z,loitering,1
24e33db3b-b766-f5f4-9aa7-782e7dae8375,601230123,08601-23-59%,32.9387,124.5241,135.386,135.769688,135.0,135.0,2023-12-25T03:00:22.000Z,2024-01-03T07:18:45.000Z,loitering,1
817dd69a6-6f96-81de-576c-41704c6e2d14,10670094,,33.0287,124.2,142.452156,143.342031,142.0,143.0,2023-12-25T03:01:06.000Z,2024-01-01T03:03:46.000Z,loitering,1
ff967e34f-f159-c475-40d0-ac8955029cc2,25566002,,33.876,124.0092,106.121758,104.097359,102.0,100.0,2023-12-25T03:01:07.000Z,2024-01-01T09:16:18.000Z,loitering,1
4ae40bac5-5d2e-b11c-8c14-6c0a9933671d,676609,MINYU06766-9_58%,33.1154,124.3189,127.763273,128.667453,127.0,128.0,2023-12-25T03:01:32.000Z,2024-01-01T01:18:37.000Z,loitering,1
4e3f334d8-8479-d02f-f55b-6574e18c8121,789783689,09818-7-65%,33.1045,124.3536,127.98543,127.98543,127.0,127.0,2023-12-25T03:01:54.000Z,2024-01-01T05:32:03.000Z,loitering,1
958b909e5-59db-a33f-0233-c0889525c7f6,12457823,MINYU05569-42-45%,33.0693,124.2586,132.31123399999998,139.697172,132.0,139.0,2023-12-25T03:02:28.000Z,2024-01-07T02:27:57.000Z,loitering,1
f243b596e-ef6d-0bda-256d-4f4a27fccfec,231004311,LUDONGGANGYU61079-61,33.6867,123.942,117.05042200000001,116.86230499999999,114.0,114.0,2023-12-25T03:02:31.000Z,2024-01-05T15:33:50.000Z,loitering,1
17c94c468-8794-cd65-8cb1-308631376cc3,107000033,NET-1-ZSY07889-73%,33.076,124.3834,128.30526600000002,128.30526600000002,128.0,128.0,2023-12-25T03:02:42.000Z,2024-01-01T04:36:37.000Z,loitering,1
3f1531dbd-dad2-2bc5-d764-17a7d271634d,96064207,MINYU09855-39-44%,33.1211,124.3715,125.099562,125.099562,124.0,124.0,2023-12-25T03:02:43.000Z,2024-01-01T04:14:42.000Z,loitering,1
2589576a0-0773-a065-8442-321a92cc66b8,233004044,36047-33-80%,33.038,124.2162,140.44475,140.44475,140.0,140.0,2023-12-25T03:02:45.000Z,2024-01-01T02:24:40.000Z,loitering,1
587bfae56-6491-02ad-9337-70ef5c9f382c,19991024,MINFUYU09991-24- 70%,33.034,124.4478,128.779008,130.204266,128.0,130.0,2023-12-25T03:03:07.000Z,2024-01-01T04:20:30.000Z,loitering,1
3d4112dd6-6d3d-91e2-8fa2-dd148d5857cc,231004302,LUDONGGANGYU61079-63,33.68,123.9343,117.79969500000001,118.585938,115.0,115.0,2023-12-25T03:03:25.000Z,2024-01-05T00:12:10.000Z,loitering,1
9d4512f42-2796-f1f8-c703-8d447d4fe40d,606178005,,33.895,123.9837,107.34675800000001,106.621938,103.0,103.0,2023-12-25T03:03:31.000Z,2024-01-05T19:57:13.000Z,loitering,1
b87a447d2-2c7b-9112-8743-56c77afd5a30,90867701,MIN08677-1-56%,33.0635,124.4014,128.25668,129.204789,128.0,128.0,2023-12-25T03:03:50.000Z,2024-01-01T13:25:02.000Z,loitering,1
e0935d4b9-9db6-b15c-0bc8-b1920334eece,96064081,LIAOYU11588-1-60%,33.0407,124.4384,129.235016,129.235016,129.0,129.0,2023-12-25T03:03:51.000Z,2024-01-01T04:37:02.000Z,loitering,1
fa3d9ab99-9011-1fd4-cd4b-fd28e23897d6,96048106,MINYU01229-10-52%,33.0634,124.4244,128.244281,128.244281,128.0,128.0,2023-12-25T03:04:07.000Z,2024-01-01T13:57:52.000Z,loitering,1
e323cebdf-f4b1-4741-b81a-80eead885a08,23999477,LIAOYINGYU25777-6,38.4001,121.8143,50.631504,50.631504,52.0,52.0,2023-12-25T03:04:08.000Z,2024-01-02T06:01:08.000Z,loitering,1
9eb81f8a4-425b-4b60-6f9b-e7c25fc8967e,990000002,W100-56%,33.0255,124.467,128.861523,128.861523,128.0,128.0,2023-12-25T03:04:50.000Z,2024-01-01T03:50:57.000Z,loitering,1
ba5a283ab-b0c4-2525-a873-05f80d5caf30,10670724,,33.9216,123.9804,105.805617,108.25775,102.0,104.0,2023-12-25T03:05:06.000Z,2024-01-14T01:53:50.000Z,loitering,1
e4c6ecc1a-a217-a28f-f73c-fd4a35f2b887,920751832,SDM0751832-32-77%,32.9329,124.4786,138.357812,138.357812,138.0,138.0,2023-12-25T03:05:36.000Z,2024-01-01T04:23:28.000Z,loitering,1
1e33e0293-3095-94f4-9c5a-b7f1976a10b0,600430040,,32.9693,124.1593,150.029469,150.924062,149.0,150.0,2023-12-25T03:05:37.000Z,2024-01-01T03:11:36.000Z,loitering,1
4b517b913-3a69-dcd9-522b-63fe0e5b31d2,231903401,MFJY09979-18-80%,32.8878,124.5323,138.036203,142.775594,137.0,142.0,2023-12-25T03:05:54.000Z,2024-01-01T03:54:57.000Z,loitering,1
35c862308-8a56-7143-78b9-87e4f5e94b37,101000086,MINXIAYU01229-54-99%,33.075,124.3707,127.369758,131.183266,127.0,130.0,2023-12-25T03:06:02.000Z,2024-01-08T01:55:42.000Z,loitering,1
c305a91cc-ce56-f7ce-71c0-0947c13b9a96,32190014,,33.0026,124.4238,134.025969,134.025969,133.0,133.0,2023-12-25T03:06:04.000Z,2024-01-01T04:52:54.000Z,loitering,1
27d67c47d-d987-3e63-5de3-4b526d3c1c4e,223401861,MFJYU09666-14-65%,32.9907,124.4595,133.229141,133.229141,133.0,133.0,2023-12-25T03:06:13.000Z,2024-01-01T04:06:18.000Z,loitering,1
e9747426c-c631-a65a-ef6b-b47e7614afff,72855125,0728584%,33.0836,124.4108,125.38657,127.311227,125.0,127.0,2023-12-25T03:06:28.000Z,2024-01-01T03:57:21.000Z,loitering,1
98e3946ec-c01a-8d1a-6e8d-2005317eb08d,96064149,MINYU09855-44-51%,33.1197,124.3465,125.239109,127.066859,125.0,126.0,2023-12-25T03:06:31.000Z,2024-01-01T00:56:21.000Z,loitering,1
6af83cc95-53f7-1ade-2781-5be04ebce590,100109746,-72%,33.0731,124.3891,128.747742,128.747742,128.0,128.0,2023-12-25T03:06:41.000Z,2024-01-01T04:30:34.000Z,loitering,1
5fca2a020-0e57-f343-8542-d2894f823fa6,96042081,ZHEYU07322-13-77%,33.0854,124.368,127.877531,129.318219,127.0,129.0,2023-12-25T03:06:47.000Z,2024-01-01T04:37:40.000Z,loitering,1
006e31d55-50f3-f1b4-bc39-451d7fdc6544,58590123,NET-ZSY05859-123-78%,31.331,122.7551,10.238311,10.565483,52.0,53.0,2023-12-25T03:06:55.000Z,2024-01-05T23:37:43.000Z,loitering,1
dd351b808-8689-90e3-ec21-3e4a8ea97a48,102479079,ZHEDAIYU-02479-797V7,33.973,124.0034,104.535156,104.440297,100.0,100.0,2023-12-25T03:06:58.000Z,2024-01-01T08:48:55.000Z,loitering,1
9a8f88361-156a-9d01-5694-38a6cd44a29e,221005564,08658---69-83%,32.9076,124.4697,140.766672,140.766672,140.0,140.0,2023-12-25T03:07:07.000Z,2024-01-01T03:41:09.000Z,loitering,1
31460c507-7d21-fe48-b720-c37ce9e45ca0,370454000,SAPURA 1200,8.8367,101.53,190.500375,194.236469,93.0,101.0,2023-12-25T03:07:18.000Z,2024-01-01T21:40:36.000Z,loitering,1
ad672d78e-ef6d-5062-6f49-7a33741ef012,221001677,LRYU58085-9-64%,32.9337,124.4204,140.32568799999999,140.43975,140.0,140.0,2023-12-25T03:07:30.000Z,2024-01-01T13:07:39.000Z,loitering,1
4f6ab6762-2fce-f22f-ba75-311399727bbc,33730025,SUSHEYU03373-25_7.9V,33.5649,123.8498,128.833375,131.171031,126.0,128.0,2023-12-25T03:07:32.000Z,2024-01-01T01:28:14.000Z,loitering,1
9df3a0372-2c4c-760e-cd08-9e5a1523023a,788792678,MINFUDINGYU09677-8,33.0308,124.4608,128.861523,129.751617,128.0,129.0,2023-12-25T03:07:52.000Z,2024-01-01T04:41:06.000Z,loitering,1
ae35381cc-c2f9-e254-6732-ba13ce5d1e11,44080203,,33.9686,123.9918,105.45357000000001,105.45357000000001,101.0,101.0,2023-12-25T03:07:58.000Z,2024-01-01T08:42:51.000Z,loitering,1
9de819a18-82fc-ee4a-9be1-0cf7acd33baf,100606610,MINFUYU06066-10-89%,33.0641,124.4127,128.722094,128.722094,128.0,128.0,2023-12-25T03:08:38.000Z,2024-01-01T05:09:15.000Z,loitering,1
6d1735656-6fe8-321e-11b9-48d028326ef8,60102483,,33.9641,123.9923,105.559344,105.559344,101.0,101.0,2023-12-25T03:08:44.000Z,2024-01-01T08:53:00.000Z,loitering,1
519513101-1cdf-40ae-1a8f-6e2967c1899f,96064250,MINYU09855-16-51%,33.121,124.3113,127.412367,128.309445,127.0,128.0,2023-12-25T03:08:57.000Z,2024-01-01T00:57:46.000Z,loitering,1
671247df2-2403-4e4f-136c-bbd4eed1c214,60441642,,33.0037,124.1789,145.35045300000002,146.239719,145.0,145.0,2023-12-25T03:09:19.000Z,2024-01-05T21:40:33.000Z,loitering,1
0acad3717-7096-c383-6e7c-7881c0fadddf,900869954,MFDY08699-5472%,32.9499,124.5403,133.99053099999998,133.99053099999998,133.0,133.0,2023-12-25T03:09:42.000Z,2024-01-02T00:44:42.000Z,loitering,1
db047088c-cfa9-178a-fcb6-6a267a9cb7e3,10343313,ZHEDAIYU03433-13_8.2,33.7336,123.8709,118.29178900000001,123.94026600000001,115.0,120.0,2023-12-25T03:09:49.000Z,2024-01-01T09:58:50.000Z,loitering,1
6f7c5b2ef-f3d6-9cff-d85a-03f932cbd03a,233101793,MFJY08615-16-79%,32.9707,124.4728,134.362078,134.780422,134.0,134.0,2023-12-25T03:09:50.000Z,2024-01-01T05:01:49.000Z,loitering,1
f907aeb73-3fbb-a46f-e5d4-405b27d018a2,131190016,13119-16-80%,33.1499,124.2688,127.902,127.902,127.0,127.0,2023-12-25T03:10:02.000Z,2024-01-01T01:36:19.000Z,loitering,1
57f1f7fde-e82b-3c12-8a34-95d7d72269ff,6588510,MINYU65885-10_45%,33.0759,124.4113,126.821438,126.821438,126.0,126.0,2023-12-25T03:10:06.000Z,2024-01-01T03:50:20.000Z,loitering,1
0668985e6-6736-0abe-ed30-005fff49d7bc,66857818,,33.7501,123.9196,116.54964100000001,116.54964100000001,113.0,113.0,2023-12-25T03:10:17.000Z,2024-01-01T09:57:10.000Z,loitering,1
fc10ca1bd-d145-c324-01a1-d89837c2a249,100017223,MFYU09655-0002-55%,32.9838,124.4678,132.799531,134.215516,132.0,134.0,2023-12-25T03:10:32.000Z,2024-01-01T03:44:07.000Z,loitering,1
a90437612-21fc-f740-ee4a-12ef20220439,96064237,MINYU09855-25-67%,33.1197,124.2764,129.088086,130.862945,128.0,130.0,2023-12-25T03:10:44.000Z,2024-01-01T01:34:27.000Z,loitering,1
fb2e27591-16cf-e6ce-35a6-8d6e7b5504b3,19991008,MINFUYU09991-8-  79%,33.0308,124.4617,129.304016,129.304016,129.0,129.0,2023-12-25T03:11:27.000Z,2024-01-01T04:53:30.000Z,loitering,1
db42d06f8-8d44-e0f3-9e4f-32a77954078a,231902888,MFJY09979-27-70%,32.8887,124.5534,137.069922,143.782422,136.0,143.0,2023-12-25T03:11:57.000Z,2024-01-03T06:50:12.000Z,loitering,1
3ee86cfcb-be52-6973-d741-663d489b3ef6,921661892,YUE LAI YU16618-92,33.1028,124.3905,125.4285,126.437117,125.0,126.0,2023-12-25T03:12:14.000Z,2024-01-01T04:25:40.000Z,loitering,1
d99653149-970c-6958-f4c1-ede792521f81,100190883,MINFUYU01908-83-90%,32.9229,124.4671,139.764656,139.764656,139.0,139.0,2023-12-25T03:12:40.000Z,2024-01-01T04:41:34.000Z,loitering,1
2166b1774-44c1-ac9e-9f90-e6b31ed8ebb9,86770097,,33.0698,124.4053,127.770461,128.25668,127.0,128.0,2023-12-25T03:13:18.000Z,2024-01-01T05:04:55.000Z,loitering,1
ffc85cd69-9493-13f1-41c4-83552f4fb884,10626092,,33.0505,124.1476,142.704141,144.433156,142.0,144.0,2023-12-25T03:13:21.000Z,2024-01-01T00:50:41.000Z,loitering,1
